🇨🇳｜央视,#genre#
二花,http://61.241.131.18/tx.rtmp.huya.com/1279529736569-1279529736569-16855382931613417472-2559059596594-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
文哥,http://61.241.131.18/tx.rtmp.huya.com/1860223283-1860223283-7989598163742752768-3720570022-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小九,http://61.241.131.18/tx.rtmp.huya.com/1199558390994-1199558390994-5422462396646031360-2399116905444-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小棋,http://61.241.131.18/tx.rtmp.huya.com/1574288992-1574288992-6761519735092805632-3148701440-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大嘴哥,http://61.241.131.18/tx.rtmp.huya.com/2246311137-2246311137-9647832870055575552-4492745730-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
西安美食猫,http://61.241.131.18/tx.rtmp.huya.com/1199575009618-1199575009618-5493838843230552064-2399150142692-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小陈的饭局,http://61.241.131.18/tx.rtmp.huya.com/1167967958-1167967958-5016384182385901568-2336059372-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大爷,http://61.241.131.18/tx.rtmp.huya.com/1689712313-1689712313-7257259123983515648-3379548082-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
二饼,http://61.241.131.18/tx.rtmp.huya.com/1771402156-1771402156-7608114328083890176-3542927768-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
野厨子,http://61.241.131.18/tx.rtmp.huya.com/1199590740916-1199590740916-5561404253664182272-2399181605288-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
姥姥,http://61.241.131.18/tx.rtmp.huya.com/1199531799731-1199531799731-5308253791701696512-2399063722918-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
南方小蓉,http://61.241.131.18/tx.rtmp.huya.com/1199578503301-1199578503301-5508844097458143232-2399157130058-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我想叫大头,http://61.241.131.18/tx.rtmp.huya.com/2306057949-2306057949-9904443473635835904-4612239354-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
女装大佬,http://61.241.131.18/tx.rtmp.huya.com/1798648071-1798648071-7725134641958486016-3597419598-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我超假的,http://61.241.131.18/tx.rtmp.huya.com/1626766302-1626766302-6986908065324859392-3253656060-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
开饭开饭了,http://61.241.131.18/tx.rtmp.huya.com/1199575916561-1199575916561-5497734133754888192-2399151956578-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
美食博主狗离,http://61.241.131.18/tx.rtmp.huya.com/1279517997411-1279517997411-16804963631920840704-2559036118278-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
花一样的美男,http://61.241.131.18/tx.rtmp.huya.com/1665011589-1665011589-7151170322215993344-3330146634-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
二又呀,http://61.241.131.18/tx.rtmp.huya.com/1199568496528-1199568496528-5465865334684647424-2399137116512-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
柴犬,http://61.241.131.18/tx.rtmp.huya.com/1516070929-1516070929-6511475058471337984-3032265314-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
野厨大叔户外美味 - 大叔,http://61.241.131.18/tx.rtmp.huya.com/1199522306630-1199522306630-5267481233369071616-2399044736716-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大冬啊,http://61.241.131.18/tx.rtmp.huya.com/1279524787569-1279524787569-16834127138465513472-2559049698594-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
金子,http://61.241.131.18/tx.rtmp.huya.com/74475855-74475855-319871361566638080-149075166-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
老隐蔽,http://61.241.131.18/tx.rtmp.huya.com/1650012427-1650012427-7086749411958587392-3300148310-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
土豪,http://61.241.131.18/tx.rtmp.huya.com/1662746224-1662746224-7141440653627490304-3325615904-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
智贤,http://61.241.131.18/tx.rtmp.huya.com/1279513504026-1279513504026-16785664690297503744-2559027131508-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【二米炊烟】适合这个季节吃的野菜 - 二米炊烟,http://61.241.131.18/tx.rtmp.huya.com/1199533318368-1199533318368-5314776287951192064-2399066760192-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
油淋辣椒 - 老细私房菜,http://61.241.131.18/tx.rtmp.huya.com/1199531586569-1199531586569-5307338267882946560-2399063296594-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
v_huya_1199512905824 - 郑州新东方烹饪学校,http://61.241.131.18/tx.rtmp.huya.com/1199512905824-1199512905824-5227105079043031040-2399025935104-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
杰克辣条的美食视频（珍惜粮食，拒绝浪费） - 杰克辣条,http://61.241.131.18/tx.rtmp.huya.com/1199525963437-1199525963437-5283187099841855488-2399052050330-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
加料100元的手抓饼长什么样的？老板：不想给你放饼里了！ - 记录美食的蛋黄派,http://61.241.131.18/tx.rtmp.huya.com/1449320044-1449320044-6224782190417281024-4693281080-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
觅食记,http://61.241.131.18/tx.rtmp.huya.com/1279532593188-1279532593188-16867652016795549696-2559065309832-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
田野上的繁荣,http://61.241.131.18/tx.rtmp.huya.com/1199579660392-1199579660392-5513813765461639168-2399159444240-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
山村胖哥,http://61.241.131.18/tx.rtmp.huya.com/1279517866516-1279517866516-16804401442176630784-2559035856488-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
胖猴仔,http://61.241.131.18/tx.rtmp.huya.com/1199547262878-1199547262878-5374667502359937024-2399094649212-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小贝,http://61.241.131.18/tx.rtmp.huya.com/2322321364-2322321364-9974294309182111744-4644766184-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
泰国小渣渣,http://61.241.131.18/tx.rtmp.huya.com/1199559735573-1199559735573-5428237319477919744-2399119594602-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
老罗,http://61.241.131.18/tx.rtmp.huya.com/1864967650-1864967650-8009975064847974400-3730058756-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
蔡成功,http://61.241.131.18/tx.rtmp.huya.com/2331938156-2331938156-10015598116314546176-4663999768-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
卢克,http://61.241.131.18/tx.rtmp.huya.com/1641342496-1641342496-7049512341855010816-3282808448-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
纳豆,http://61.241.131.18/tx.rtmp.huya.com/1509536009-1509536009-6483407790789361664-3019195474-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
元气,http://61.241.131.18/tx.rtmp.huya.com/1199542272202-1199542272202-5353232712155004928-2399084667860-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
贝利少年,http://61.241.131.18/tx.rtmp.huya.com/2243824463-2243824463-9637152686549762048-4487772382-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小煮君,http://61.241.131.18/tx.rtmp.huya.com/2291045556-2291045556-9839965736666136576-4582214568-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
plan,http://61.241.131.18/tx.rtmp.huya.com/1766581613-1766581613-7587410253549928448-3533286682-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
陈年,http://61.241.131.18/tx.rtmp.huya.com/1259526585546-1259526585546-4729479765717680128-2519053294548-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小浩,http://61.241.131.18/tx.rtmp.huya.com/1759798565-1759798565-7558277284222730240-3519720586-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
小文哥吃吃吃,http://61.241.131.18/tx.rtmp.huya.com/1863319167-1863319167-8002894884274962432-3726761790-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
夏一味,http://61.241.131.18/tx.rtmp.huya.com/1199527342278-1199527342278-5289109176843239424-2399054808012-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
寿喜烧 香喷喷的小烤鸡,http://61.241.131.18/tx.rtmp.huya.com/1199530063193-1199530063193-5300795417783435264-2399060249842-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD

📙｜财经,#genre#
第一财经FHD,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
第一财经,http://39.135.55.7:6610/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV2 财经,http://39.135.55.7:6610/PLTV/88888888/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV2 财经,http://39.135.55.7:6610/PLTV/88888888/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
北京财经,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8
深圳财经生活次HD,http://ye23.win/iptv/sztv.php?id=5
合肥财经HD,https://hylive.hfbtv.com/lsdream/FRTSshY/1000/live.m3u8
SiTV东方财经,http://migu.jilu8.cn/3221231646/index.m3u8
SiTV东方财经,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
上海浦东财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
东方财经浦东[982*540][982*540],http://140.207.241.3:8080/live/program/live/dfcj/1300000/d1.m3u8
东森财经新闻,http://60.249.146.250:8546/http/60.251.39.91:8081/hls/63/805/ch11.m3u8
点掌财经[1280*712],http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经次HD,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000

🎬｜影视,#genre#
超级电影-1,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级电影-2,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
明星大片,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
明星大片,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
明星大片,http://39.135.138.59:18890/PLTV/88888910/224/3221225716/index.m3u8
精品电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
动作电影-3,http://117.148.179.160/PLTV/88888888/224/3221231565/index.m3u8
4K劇場,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
周润发,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984 
周星驰,http://txtest-xp2p.p2p.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.xs
周星驰,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112 
成龙,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890 
张国荣,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526 
郭富城,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330 
吴京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
刘德华,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648 
杨幂,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
杨幂,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
古天乐,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
古龙作品,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙作品,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
金庸作品,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640 
喜劇聯盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
懷舊老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
午夜失眠劇場,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
雲上電影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
每日科幻電影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
殭屍劇場,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
TVB劇場,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
新片放映廳,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盜墓,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
試膽大會,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能燒腦時刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
愛情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
軍旅劇場,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
劇場公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
少林劇場,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁傑,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黃金劇場,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追劇少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
經典賀歲片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日薦影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武俠劇場,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8 
CHC高清电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://39.134.19.252:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
女神经典,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8 
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8 
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8 
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952 
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191 
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859 
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181 
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396 
CCTV8剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356 
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751 
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721 
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365 
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337 
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692 
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140 
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517 
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423 
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678 
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613 
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830 
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504 
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558 
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493 
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665 
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662 
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865 
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318 
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582 
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822 
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367

🔃｜New,#genre#
NewTV中国功夫,http://39.135.55.105:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1
NewTV军事评论,http://39.135.55.105:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1
NewTV军旅剧场,http://39.135.55.105:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1
NewTV动作电影,http://39.135.55.105:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV古装剧场,http://39.135.55.105:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1
NewTV家庭剧场,http://39.135.55.105:6610/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1
NewTV怡伴健康,http://39.135.55.105:6610/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1
NewTV惊悚悬疑,http://39.135.55.105:6610/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1
NewTV明星大片,http://39.135.55.105:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1
NewTV武搏世界,http://39.135.55.105:6610/PLTV/88888888/224/3221225895/index.m3u8?servicetype=1
NewTV武博世界,http://39.135.138.60:18890/PLTV/88888910/224/3221225656/index.m3u8
NewTV潮妈辣婆,http://39.135.55.105:6610/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1
NewTV爱情喜剧,http://39.135.55.105:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1
NewTV精品体育,http://39.135.55.105:6610/PLTV/88888888/224/3221225886/index.m3u8?servicetype=1
NewTV精品大剧,http://39.135.55.105:6610/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1
NewTV精品纪录,http://39.135.55.105:6610/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1
NewTV东北热剧,http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8
NewTV热播精选,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NewTV超级剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225765/index.m3u8?
http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8?
http://39.135.138.60:18890/PLTV/88888910/224/3221225765/index.m3u8
NewTV超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8?
http://39.135.138.60:18890/PLTV/88888910/224/3221225766/index.m3u8?
http://39.135.138.60:18890/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8?
http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
NewTV黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8
NewTV黑莓动画,http://39.134.115.163:8080/PLTV/88888910/224/3221225672/index.m3u8
NewTV农业致富,http://39.134.115.163:8080/PLTV/88888910/224/3221225670/index.m3u8
NewTV炫舞未来,http://39.135.138.60:18890/PLTV/88888910/224/3221225707/index.m3u8?
http://39.134.115.163:8080/PLTV/88888910/224/3221225707/index.m3u8
NewTV武博世界,http://39.135.138.60:18890/PLTV/88888910/224/3221225656/index.m3u8
NewTV健康有约,http://39.135.138.60:18890/PLTV/88888910/224/3221225666/index.m3u8
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1

💐｜iHOT,#genre#
iHOT爱院线,http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
